marka	model	donanim	motor	yakit	vites	fiyat	websitesi
Opel	Insignia Sports Tourer	1.6 Dizel 136HP AT6 Cosmo	1,6	Dizel	Otomatik	145400	http://www.opel.com.tr/
Opel	Mokka X	1.4 140 AT FWD - Benzinli Enjoy	1,4	Benzin	Otomatik	97900	http://www.opel.com.tr/
Opel	Mokka X	1.4 140 AT FWD Color Edition - Benzinli 	1,4	Benzin	Otomatik	111200	http://www.opel.com.tr/
Opel	Mokka X	1.4 140 AT FWD Design - Benzinli Design	1,4	Benzin	Otomatik	97200	http://www.opel.com.tr/
Opel	Mokka X	1.4 140 AT FWD Excellence - Benzinli 	1,4	Benzin	Otomatik	109800	http://www.opel.com.tr/
Opel	Mokka X	1.4 140 HP MT AWD Color Edition - Benzinli 	1,4	Benzin	Düz	114600	http://www.opel.com.tr/
Opel	Mokka X	1.4 140 HP MT AWD Excellence - Benzinli 	1,4	Benzin	Düz	113100	http://www.opel.com.tr/
Opel	Mokka X	1.4 140 MT FWD  Start&Stop - Benzinli Enjoy	1,4	Benzin	Düz	94000	http://www.opel.com.tr/
Opel	Mokka X	1.4 140 MT FWD Color Edition Start&Stop - Benzinli 	1,4	Benzin	Düz	107400	http://www.opel.com.tr/
Opel	Mokka X	1.4 140 MT FWD Excellence Start&Stop - Benzinli 	1,4	Benzin	Düz	105900	http://www.opel.com.tr/
Opel	Mokka X	1.4 152 HP AT AWD Color Edition - Benzinli 	1,4	Benzin	Otomatik	122800	http://www.opel.com.tr/
Opel	Mokka X	1.4 152 HP AT AWD Excellence-Benzinli 	1,4	Benzin	Otomatik	121500	http://www.opel.com.tr/
Opel	Mokka X	1.6 115 FWD  Start&Stop - Benzinli Enjoy	1,6	Benzin	Düz	87600	http://www.opel.com.tr/
Opel	Mokka X	1.6 136 HP AT FWD - Dizel Enjoy	1,6	Dizel	Otomatik	109100	http://www.opel.com.tr/
Opel	Mokka X	1.6 136 HP AT FWD Color Edition - Dizel 	1,6	Dizel	Otomatik	122700	http://www.opel.com.tr/
Opel	Mokka X	1.6 136 HP AT FWD Design - Dizel Design	1,6	Dizel	Otomatik	108600	http://www.opel.com.tr/
Opel	Mokka X	1.6 136 HP AT FWD Excellence - Dizel 	1,6	Dizel	Otomatik	121300	http://www.opel.com.tr/
Opel	Mokka X	1.6 136 HP MT AWD Color Edition - Dizel 	1,6	Dizel	Düz	124500	http://www.opel.com.tr/
Opel	Mokka X	1.6 136 HP MT AWD Excellence - Dizel 	1,6	Dizel	Düz	123500	http://www.opel.com.tr/
Opel	Mokka X	1.6 136 HP MT FWD - Dizel Enjoy	1,6	Dizel	Düz	104700	http://www.opel.com.tr/
Opel	Mokka X	1.6 136 HP MT FWD Color Edition - Dizel 	1,6	Dizel	Düz	118000	http://www.opel.com.tr/
Opel	Mokka X	1.6 136 HP MT FWD Design - Dizel Design	1,6	Dizel	Düz	104100	http://www.opel.com.tr/
Opel	Mokka X	1.6 136 HP MT FWD Excellence - Dizel 	1,6	Dizel	Düz	116500	http://www.opel.com.tr/
Peugeot	208	1.2 PureTech 110 hp EAT6 Tam Otomatik S&S GT LINE	1,2	Benzin	Otomatik	86400	http://www.peugeot.com.tr/
Peugeot	208	1.2 PureTech 110hp EAT6 Tam Otomatik S&S ACTIVE	1,2	Benzin	Otomatik	75400	http://www.peugeot.com.tr/
Peugeot	208	1.2 PureTech 110hp EAT6 Tam Otomatik S&S ALLURE	1,2	Benzin	Otomatik	79400	http://www.peugeot.com.tr/
Peugeot	208	1.2 PureTech 82 hp ACCESS	1,2	Benzin	Düz	55400	http://www.peugeot.com.tr/
Peugeot	208	1.2 PureTech 82 hp ACTIVE	1,2	Benzin	Düz	60400	http://www.peugeot.com.tr/
Peugeot	208	1.2 PureTech 82hp ETG5 Otomatik S&S (1) ACCESS	1,2	Benzin	Otomatik	60400	http://www.peugeot.com.tr/
Peugeot	208	1.2 PureTech 82hp ETG5 Otomatik S&S (1) ACTIVE	1,2	Benzin	Otomatik	63400	http://www.peugeot.com.tr/
Peugeot	208	1.6 BlueHdi 100hp ETG6 Otomatik S&S (1) ACTIVE	1,6	Dizel	Otomatik	81000	http://www.peugeot.com.tr/
Peugeot	208	1.6 HDi 92 hp (1) ACCESS	1,6	Dizel	Düz	69000	http://www.peugeot.com.tr/
Peugeot	208	1.6 HDi 92 hp (1) ACTIVE	1,6	Dizel	Düz	74000	http://www.peugeot.com.tr/
Peugeot	301	1.2 PureTech 82hp Euro6 ACCESS	1,2	Benzin	Düz	58900	http://www.peugeot.com.tr/
Peugeot	301	1.2 PureTech 82hp Euro6 ACTIVE	1,2	Benzin	Düz	61900	http://www.peugeot.com.tr/
Peugeot	301	1.6 HDi 92hp ACCESS	1,6	Dizel	Düz	68900	http://www.peugeot.com.tr/
Peugeot	301	1.6 HDi 92hp ACTIVE	1,6	Dizel	Düz	71900	http://www.peugeot.com.tr/
Peugeot	301	1.6 HDi 92hp ALLURE	1,6	Dizel	Düz	74900	http://www.peugeot.com.tr/
Peugeot	308	1.2 PureTech 130hp ACTIVE	1,2	Benzin	Düz	94900	http://www.peugeot.com.tr/
Peugeot	308	1.2 PureTech 130hp ALLURE	1,2	Benzin	Düz	102900	http://www.peugeot.com.tr/
Peugeot	308	1.2 PureTech 130hp EAT6 Tam Otomatik S&S ACTIVE	1,2	Benzin	Otomatik	100900	http://www.peugeot.com.tr/
Peugeot	308	1.2 PureTech 130hp EAT6 Tam Otomatik S&S ALLURE	1,2	Benzin	Otomatik	108900	http://www.peugeot.com.tr/
Peugeot	308	1.2 PureTech 82hp ACCESS	1,2	Benzin	Düz	85900	http://www.peugeot.com.tr/
Peugeot	308	1.2 PureTech 82hp ACTIVE	1,2	Benzin	Düz	91900	http://www.peugeot.com.tr/
Peugeot	308	1.6 BlueHDi 120 hp EAT6 Tam Otomatik S&S ACTIVE	1,6	Dizel	Otomatik	111900	http://www.peugeot.com.tr/
Peugeot	308	1.6 BlueHDi 120 hp EAT6 Tam Otomatik S&S ALLURE	1,6	Dizel	Otomatik	119900	http://www.peugeot.com.tr/
Peugeot	308	1.6 BlueHDi 120 hp EAT6 Tam Otomatik S&S STYLE	1,6	Dizel	Otomatik	113400	http://www.peugeot.com.tr/
Peugeot	308	1.6 e-HDi 115hp S&S ACTIVE	1,6	Dizel	Düz	103900	http://www.peugeot.com.tr/
Peugeot	308	1.6 e-HDi 115hp S&S ALLURE	1,6	Dizel	Düz	111900	http://www.peugeot.com.tr/
Peugeot	308	1.6 HDi 92hp ACCESS	1,6	Dizel	Düz	95900	http://www.peugeot.com.tr/
Peugeot	308	1.6 HDi 92hp ACTIVE	1,6	Dizel	Düz	101900	http://www.peugeot.com.tr/
Peugeot	508	1.6 BlueHDI 120 HP EAT6 Tam Otomatik S&S ACTIVE	1,6	Dizel	Otomatik	147500	http://www.peugeot.com.tr/
Peugeot	508	1.6 BlueHDI 120 HP EAT6 Tam Otomatik S&S ALLURE	1,6	Dizel	Otomatik	159500	http://www.peugeot.com.tr/
Peugeot	508	1.6 BlueHDI 120 HP EAT6 Tam Otomatik S&S BUSINESS	1,6	Dizel	Otomatik	143500	http://www.peugeot.com.tr/
Peugeot	508	1.6 BlueHDI 120 HP S&S ACTIVE	1,6	Dizel	Düz	124500	http://www.peugeot.com.tr/
Peugeot	508	1.6 BlueHDI 120 HP S&S BUSINESS	1,6	Dizel	Düz	121500	http://www.peugeot.com.tr/
Peugeot	508	1.6 THP 165hp EAT6 Tam Otomatik S&S ACTIVE	1,6	Benzin	Otomatik	137500	http://www.peugeot.com.tr/
Peugeot	508	1.6 THP 165hp EAT6 Tam Otomatik S&S ALLURE	1,6	Benzin	Otomatik	149500	http://www.peugeot.com.tr/
Peugeot	508	2.0 BlueHDi 180hp EAT6 Tam Otomatik S&S GT	2	Dizel	Otomatik	201500	http://www.peugeot.com.tr/
Peugeot	2008	1.2 PureTech 110hp EAT6 Tam Otomatik S&S ACTIVE	1,2	Benzin	Otomatik	93900	http://www.peugeot.com.tr/
Peugeot	2008	1.2 PureTech 110hp EAT6 Tam Otomatik S&S ALLURE	1,2	Benzin	Otomatik	97900	http://www.peugeot.com.tr/
Peugeot	2008	1.2 PureTech 110hp EAT6 Tam Otomatik S&S GT-LINE	1,2	Benzin	Otomatik	100900	http://www.peugeot.com.tr/
Peugeot	2008	1.6 BlueHDi 100hp ETG6 Otomatik S&S (1) ACTIVE	1,6	Dizel	Otomatik	95900	http://www.peugeot.com.tr/
Peugeot	2008	1.6 BlueHdi 100hp ETG6 Otomatik S&S (1) ALLURE	1,6	Dizel	Otomatik	99900	http://www.peugeot.com.tr/
Peugeot	2008	1.6 e-HDi 92hp (1) ACTIVE	1,6	Dizel	Düz	91400	http://www.peugeot.com.tr/
Peugeot	2008	1.6 e-HDi 92hp (1) ALLURE	1,6	Dizel	Düz	95400	http://www.peugeot.com.tr/
Peugeot	2008	1.6 e-HDi 92hp ETG6 Otomatik S&S (1) ACTIVE	1,6	Dizel	Otomatik	92900	http://www.peugeot.com.tr/
Peugeot	2008	1.6 e-HDi 92hp ETG6 Otomatik S&S (1) ALLURE	1,6	Dizel	Otomatik	96900	http://www.peugeot.com.tr/
Peugeot	3008	1.2 PureTech 130hp ACCESS	1,2	Benzin	Düz	108900	http://www.peugeot.com.tr/
Peugeot	3008	1.2 PureTech 130hp ACTIVE	1,2	Benzin	Düz	114900	http://www.peugeot.com.tr/
Peugeot	3008	1.2 PureTech 130hp EAT6 ACCESS	1,2	Benzin	Otomatik	117900	http://www.peugeot.com.tr/
Peugeot	3008	1.2 PureTech 130hp EAT6 ACTIVE	1,2	Benzin	Otomatik	123900	http://www.peugeot.com.tr/
Peugeot	3008	1.2 PureTech 130hp EAT6 ALLURE	1,2	Benzin	Otomatik	141900	http://www.peugeot.com.tr/
Peugeot	3008	1.2 PureTech 130hp EAT6 Elegance Pack ALLURE	1,2	Benzin	Otomatik	149000	http://www.peugeot.com.tr/
Peugeot	3008	1.6 BlueHDi 120hp ACTIVE	1,6	Dizel	Düz	136900	http://www.peugeot.com.tr/
Peugeot	3008	1.6 BlueHDi 120hp EAT6 ACTIVE	1,6	Dizel	Otomatik	143900	http://www.peugeot.com.tr/
Peugeot	3008	1.6 BlueHDi 120hp EAT6 ALLURE	1,6	Dizel	Otomatik	153900	http://www.peugeot.com.tr/
Peugeot	3008	1.6 BlueHDi 120hp EAT6 Elegance Pack ALLURE	1,6	Dizel	Otomatik	161900	http://www.peugeot.com.tr/
Peugeot	3008	1.6 BlueHdi 120hp EAT6 GT-Line	1,6	Dizel	Otomatik	169900	http://www.peugeot.com.tr/
Peugeot	3008	1.6 THP 165hp EAT6 GT-Line	1,6	Benzin	Otomatik	162900	http://www.peugeot.com.tr/
Peugeot	5008	1.6 BlueHDi 120hp EAT6 Tam Otomatik S&S ALLURE	1,6	Dizel	Otomatik	139900	http://www.peugeot.com.tr/
Peugeot	208 GTi	1.6 THP 208hp by Peugeot Sport (1) 	1,6	Dizel	Düz	109900	http://www.peugeot.com.tr/
Peugeot	308 GTi	1.6 THP 270hp S&S by Peugeot Sport 	1,6	Dizel	Düz	172900	http://www.peugeot.com.tr/
Peugeot	Partner Tepee Binek	1.6 BlueHDi 120hp S&S ACTIVE	1,6	Dizel	Düz	83500	http://www.peugeot.com.tr/
Renault	Captur	1.0 90 bg Stop & Start Icon Turbo	1	Benzin	Düz	78500	https://www.renault.com.tr/
Renault	Captur	1.0 90 bg Stop & Start Touch Turbo	1	Benzin	Düz	74850	https://www.renault.com.tr/
Renault	Captur	1.2 Turbo EDC 120 bg Icon	1,2	Benzin	Otomatik	84100	https://www.renault.com.tr/
Renault	Captur	1.2 Turbo EDC 120 bg Outdoor	1,2	Benzin	Otomatik	87700	https://www.renault.com.tr/
Renault	Captur	1.2 Turbo EDC 120 bg Touch	1,2	Benzin	Otomatik	78250	https://www.renault.com.tr/
Renault	Captur	1.5 dCi 90 bg Stop & Start Icon	1,5	Dizel	Düz	87800	https://www.renault.com.tr/
Renault	Captur	1.5 dCi 90 bg Stop & Start Outdoor	1,5	Dizel	Düz	91500	https://www.renault.com.tr/
Renault	Captur	1.5 dCi 90 bg Stop & Start Touch	1,5	Dizel	Düz	81850	https://www.renault.com.tr/
Renault	Captur	1.5 dCi EDC 90 bg Icon	1,5	Dizel	Otomatik	94650	https://www.renault.com.tr/
Renault	Captur	1.5 dCi EDC 90 bg Outdoor	1,5	Dizel	Otomatik	98250	https://www.renault.com.tr/
Renault	Captur	1.5 dCi EDC 90 bg Touch	1,5	Dizel	Otomatik	88650	https://www.renault.com.tr/
Renault	Clio	1.2 120 bg GT Line	1,2	Benzin	Düz	75800	https://www.renault.com.tr/
Renault	Clio	1.2 120 bg Icon	1,2	Benzin	Düz	72900	https://www.renault.com.tr/
Renault	Clio	1.2 75 bg Icon	1,2	Benzin	Düz	64200	https://www.renault.com.tr/
Renault	Clio	1.2 75 bg Joy	1,2	Benzin	Düz	56800	https://www.renault.com.tr/
Renault	Clio	1.2 EDC 120 bg GT Line	1,2	Benzin	Otomatik	80850	https://www.renault.com.tr/
Renault	Clio	1.2 EDC 120 bg Icon	1,2	Benzin	Otomatik	74700	https://www.renault.com.tr/
Renault	Clio	1.2 EDC 120 bg Joy	1,2	Benzin	Otomatik	67350	https://www.renault.com.tr/
Renault	Clio	1.5 dCi 75 bg Joy	1,5	Dizel	Düz	69350	https://www.renault.com.tr/
Renault	Clio	1.5 dCi 90 bg GT Line	1,5	Dizel	Düz	83050	https://www.renault.com.tr/
Renault	Clio	1.5 dCi 90 bg Icon	1,5	Dizel	Düz	76800	https://www.renault.com.tr/
Renault	Clio	1.5 dCi EDC 90 bg GT Line	1,5	Dizel	Otomatik	90400	https://www.renault.com.tr/
Renault	Clio	1.5 dCi EDC 90 bg Icon	1,5	Dizel	Otomatik	84150	https://www.renault.com.tr/
Renault	Clio Sport Tourer	1.2 75bg Joy	1,2	Benzin	Düz	62600	https://www.renault.com.tr/
Renault	Clio Sport Tourer	1.2 Turbo EDC 120 bg Icon	1,2	Benzin	Otomatik	80350	https://www.renault.com.tr/
Renault	Clio Sport Tourer	1.5 dCi 75 bg Joy	1,5	Dizel	Düz	76800	https://www.renault.com.tr/
Renault	Clio Sport Tourer	1.5 dCi 90 bg Icon	1,5	Dizel	Düz	82250	https://www.renault.com.tr/
Renault	Clio Sport Tourer	1.5 dCi EDC 90 bg Icon	1,5	Dizel	Otomatik	89900	https://www.renault.com.tr/
Renault	Kadjar	1.2 TCe EDC 130 bg Icon	1,2	Benzin	Otomatik	118450	https://www.renault.com.tr/
Renault	Kadjar	1.2 TCe EDC 130 bg Touch	1,2	Benzin	Otomatik	108850	https://www.renault.com.tr/
Renault	Kadjar	1.2 Turbo 130 bg Touch	1,2	Benzin	Düz	96700	https://www.renault.com.tr/
Renault	Kadjar	1.5 dCi 110 bg Icon	1,5	Dizel	Düz	115350	https://www.renault.com.tr/
Renault	Kadjar	1.5 dCi 110 bg Touch	1,5	Dizel	Düz	105750	https://www.renault.com.tr/
Renault	Kadjar	1.5 dCi EDC 110 bg Icon	1,5	Dizel	Otomatik	135750	https://www.renault.com.tr/
Renault	Kadjar	1.5 dCi EDC 110 bg Touch	1,5	Dizel	Otomatik	117750	https://www.renault.com.tr/
Renault	Kadjar	1.6 dCi 130 bg 4x4 Icon	1,6	Dizel	Düz	137200	https://www.renault.com.tr/
Renault	Megane HB	1.2 Tce 130 bg Icon	1,2	Benzin	Düz	91200	https://www.renault.com.tr/
Renault	Megane HB	1.2 Tce 130 bg Touch	1,2	Benzin	Düz	80300	https://www.renault.com.tr/
Renault	Megane HB	1.2 Tce EDC 130 bg Icon	1,2	Benzin	Otomatik	98750	https://www.renault.com.tr/
Renault	Megane HB	1.2 Tce EDC 130 bg Touch	1,2	Benzin	Otomatik	89900	https://www.renault.com.tr/
Renault	Megane HB	1.5 dCi 110 bg Icon	1,5	Dizel	Düz	104550	https://www.renault.com.tr/
Renault	Megane HB	1.5 dCi 110 bg Touch	1,5	Dizel	Düz	95300	https://www.renault.com.tr/
Renault	Megane HB	1.5 dCi 90 bg Joy	1,5	Dizel	Düz	89500	https://www.renault.com.tr/
Renault	Megane HB	1.5 dCi EDC 110 bg GT Line	1,5	Dizel	Otomatik	114500	https://www.renault.com.tr/
Renault	Megane HB	1.5 dCi EDC 110 bg Icon	1,5	Dizel	Otomatik	112150	https://www.renault.com.tr/
Renault	Megane HB	1.5 dCi EDC 110 bg Joy	1,5	Dizel	Otomatik	98200	https://www.renault.com.tr/
Renault	Megane HB	1.5 dCi EDC 110 bg Touch	1,5	Dizel	Otomatik	102850	https://www.renault.com.tr/
Renault	Megane HB	1.6 16V 115 bg Joy	1,6	Benzin	Düz	67750	https://www.renault.com.tr/
Renault	Megane HB	1.6 dCi 130 bg GT Line	1,6	Dizel	Düz	112150	https://www.renault.com.tr/
Renault	Megane Sedan	1.2 Tce EDC 130 bg Icon	1,2	Benzin	Otomatik	103550	https://www.renault.com.tr/
Renault	Megane Sedan	1.2 Tce EDC 130 bg Touch	1,2	Benzin	Otomatik	94600	https://www.renault.com.tr/
Renault	Megane Sedan	1.5 dCi 110 bg Icon	1,5	Dizel	Düz	109050	https://www.renault.com.tr/
Renault	Megane Sedan	1.5 dCi 110 bg Touch	1,5	Dizel	Düz	100150	https://www.renault.com.tr/
Renault	Megane Sedan	1.5 dCi 90 bg Joy	1,5	Dizel	Düz	94300	https://www.renault.com.tr/
Renault	Megane Sedan	1.5 dCi EDC 110 bg Icon	1,5	Dizel	Otomatik	116300	https://www.renault.com.tr/
Renault	Megane Sedan	1.5 dCi EDC 110 bg Joy	1,5	Dizel	Otomatik	102750	https://www.renault.com.tr/
Renault	Megane Sedan	1.5 dCi EDC 110 bg Touch	1,5	Dizel	Otomatik	107350	https://www.renault.com.tr/
Renault	Megane Sedan	1.6 16V 115 bg Joy	1,6	Benzin	Düz	68450	https://www.renault.com.tr/
Renault	Megane Sedan	1.6 dCi 130 bg Icon	1,6	Dizel	Düz	114100	https://www.renault.com.tr/
Renault	Symbol	1.5 dCi 75 bg Joy	1,5	Dizel	Düz	74250	https://www.renault.com.tr/
Renault	Symbol	1.5 dCi 90bg Easy-R Touch	1,5	Dizel	Otomatik	84400	https://www.renault.com.tr/
Renault	Symbol	1.5 dCi 90bg Joy	1,5	Dizel	Düz	74650	https://www.renault.com.tr/
Renault	Symbol	1.5 dCi 90bg Touch	1,5	Dizel	Düz	81300	https://www.renault.com.tr/
Renault	Talisman	1.5 dCi 110 bg Touch	1,5	Dizel	Düz	121300	https://www.renault.com.tr/
Renault	Talisman	1.5 dCi EDC 110 bg Icon	1,5	Dizel	Otomatik	154900	https://www.renault.com.tr/
Renault	Talisman	1.5 dCi EDC 110 bg Touch	1,5	Dizel	Otomatik	139850	https://www.renault.com.tr/
Renault	Talisman	1.6 dCi 130 bg Touch	1,6	Dizel	Düz	134900	https://www.renault.com.tr/
Renault	Talisman	1.6 dCi EDC 130 bg Icon	1,6	Dizel	Otomatik	161500	https://www.renault.com.tr/
Renault	Talisman	1.6 dCi EDC 130 bg Touch	1,6	Dizel	Otomatik	147250	https://www.renault.com.tr/
Renault	Talisman	1.6 dCi EDC 160 bg Icon	1,6	Dizel	Otomatik	166850	https://www.renault.com.tr/
Seat	Alhambra	1.4 TSI 150 HP DSG S&S Style	1,4	Benzin	Otomatik	159000	http://seat.com.tr/
Seat	Ateca	1.4 EcoTSI ACT 150 hp 4Drive DSG S&S Xcellence	1,4	Benzin	Otomatik	152300	http://seat.com.tr/
Seat	Ateca	1.4 EcoTSI ACT 150 hp DSG S&S Style	1,4	Benzin	Otomatik	123800	http://seat.com.tr/
Seat	Ateca	1.4 EcoTSI ACT 150 hp DSG S&S Xcellence	1,4	Benzin	Otomatik	141000	http://seat.com.tr/
Seat	Ateca	1.4 EcoTSI ACT 150 hp S&S Style	1,4	Benzin	Düz	116700	http://seat.com.tr/
Seat	Ateca	1.4 EcoTSI ACT 150 hp S&S Xcellence	1,4	Benzin	Düz	124800	http://seat.com.tr/
Seat	Ateca	1.6 TDI 115 hp S&S Ecomotive Style	1,6	Dizel	Düz	124800	http://seat.com.tr/
Seat	Ateca	2.0 TDI 190 hp 4Drive DSG S&S Xcellence	2	Dizel	Otomatik	199000	http://seat.com.tr/
Seat	Ibiza	1.0 75 HP Reference	1	Benzin	Düz	47400	http://seat.com.tr/
Seat	Ibiza	1.0 EcoTSI 110 HP DSG S&S Style	1	Benzin	Otomatik	62400	http://seat.com.tr/
Seat	Ibiza	1.2 TSI 90 HP Reference	1,2	Benzin	Düz	50400	http://seat.com.tr/
Seat	Ibiza	1.2 TSI 90 HP Style	1,2	Benzin	Düz	55400	http://seat.com.tr/
Seat	Leon	1.0 EcoTSI 115 HP DSG S&S Ecomotive Style	1	Benzin	Otomatik	80400	http://seat.com.tr/
Seat	Leon	1.2 TSI 110 HP S&S Style	1,2	Benzin	Düz	74400	http://seat.com.tr/
Seat	Leon	1.4 EcoTSI ACT 150 HP DSG S&S FR	1,4	Benzin	Otomatik	99400	http://seat.com.tr/
Seat	Leon	1.4 EcoTSI ACT 150 HP DSG S&S XCELLENCE	1,4	Benzin	Otomatik	99400	http://seat.com.tr/
Seat	Leon	1.4 TSI 125 HP S&S FR	1,4	Benzin	Düz	81400	http://seat.com.tr/
Seat	Leon	1.4 TSI 150 HP DSG FR	1,4	Benzin	Otomatik	86700	http://seat.com.tr/
Seat	Leon	1.4 TSI 150 HP DSG XCELLENCE	1,4	Benzin	Otomatik	97000	http://seat.com.tr/
Seat	Leon	1.6 ST TDI 115 HP DSG S&S Style	1,6	Dizel	Otomatik	104900	http://seat.com.tr/
Seat	Leon	1.6 TDI 115 HP DSG S&S Style	1,6	Dizel	Otomatik	105900	http://seat.com.tr/
Seat	Leon	1.6 TDI 115 HP S&S Style	1,6	Dizel	Düz	89900	http://seat.com.tr/
Seat	Leon	2.0 TSI 300 HP DSG S&S CUPRA	2	Benzin	Otomatik	197000	http://seat.com.tr/
Seat	Toledo	1.2 TSI 110 HP S&S Style	1,2	Benzin	Düz	75900	http://seat.com.tr/
Seat	Toledo	1.4 TDI 90 HP DSG S&S Style	1,4	Dizel	Otomatik	98500	http://seat.com.tr/
Seat	Toledo	1.4 TDI 90 HP S&S Style	1,4	Dizel	Düz	90300	http://seat.com.tr/
Seat	Toledo	1.4 TSI 125 HP DSG S&S Style	1,4	Benzin	Otomatik	84800	http://seat.com.tr/
Skoda	Fabia	1.0 75 PS Green Tec Ambition	1	Benzin	Düz	47900	http://www.skoda.com.tr/
Skoda	Fabia	1.2 TSI 110 PS DSG Green Tec Ambition	1,2	Benzin	Otomatik	59400	http://www.skoda.com.tr/
Skoda	Fabia	1.2 TSI 110 PS DSG Green Tec Style	1,2	Benzin	Otomatik	64900	http://www.skoda.com.tr/
Skoda	Fabia	1.2 TSI 90 PS Green Tec Ambition	1,2	Benzin	Düz	52900	http://www.skoda.com.tr/
Skoda	Fabia	1.2 TSI 90 PS Green Tec Style	1,2	Benzin	Düz	58400	http://www.skoda.com.tr/
Skoda	Fabia	1.4 TDI CR 90 PS DSG Green Tec Style	1,4	Dizel	Otomatik	81900	http://www.skoda.com.tr/
Skoda	Octavia	1.0 TSI 115 PS Green Tec Ambition	1	Benzin	Düz	69300	http://www.skoda.com.tr/
Skoda	Octavia	1.0 TSI 115 PS Green Tec Ambition	1	Benzin	Düz	78400	http://www.skoda.com.tr/
Skoda	Octavia	1.0 TSI 115 PS Green Tec DSG Optimal	1	Benzin	Otomatik	89900	http://www.skoda.com.tr/
Skoda	Octavia	1.0 TSI 115 PS Green Tec DSG Optimal	1	Benzin	Otomatik	95900	http://www.skoda.com.tr/
Skoda	Octavia	1.0 TSI 115 PS Green Tec DSG Style	1	Benzin	Otomatik	92400	http://www.skoda.com.tr/
Skoda	Octavia	1.0 TSI 115 PS Green Tec DSG Style	1	Benzin	Otomatik	101400	http://www.skoda.com.tr/
Skoda	Octavia	1.0 TSI 115 PS Green Tec Optimal	1	Benzin	Düz	80900	http://www.skoda.com.tr/
Skoda	Octavia	1.0 TSI 115 PS Green Tec Optimal	1	Benzin	Düz	86900	http://www.skoda.com.tr/
Skoda	Octavia	1.4 TSI 150 PS DSG Green Tec Style	1,4	Benzin	Otomatik	99400	http://www.skoda.com.tr/
Skoda	Octavia	1.4 TSI 150 PS DSG Green Tec Style	1,4	Benzin	Otomatik	105400	http://www.skoda.com.tr/
Skoda	Octavia	1.6 TDI CR 110 PS DSG Green Tec Ambition	1,6	Dizel	Otomatik	94900	http://www.skoda.com.tr/
Skoda	Octavia	1.6 TDI CR 110 PS DSG Green Tec Optimal	1,6	Dizel	Otomatik	103900	http://www.skoda.com.tr/
Skoda	Octavia	1.6 TDI CR 110 PS DSG Green Tec Style	1,6	Dizel	Otomatik	108900	http://www.skoda.com.tr/
Skoda	Octavia	1.6 TDI CR 110 PS Green Tec Ambition	1,6	Dizel	Düz	86400	http://www.skoda.com.tr/
Skoda	Octavia	1.6 TDI CR 110 PS Green Tec Optimal	1,6	Dizel	Düz	94900	http://www.skoda.com.tr/
Skoda	Octavia	1.6 TDI CR 110 PS Green Tec Style	1,6	Dizel	Düz	99900	http://www.skoda.com.tr/
Skoda	Octavia	1.6 TDI CR 115 PS DSG Green Tec Ambition	1,6	Dizel	Otomatik	102900	http://www.skoda.com.tr/
Skoda	Octavia	1.6 TDI CR 115 PS DSG Green Tec Optimal	1,6	Dizel	Otomatik	111900	http://www.skoda.com.tr/
Skoda	Octavia	1.6 TDI CR 115 PS DSG Green Tec Style	1,6	Dizel	Otomatik	116900	http://www.skoda.com.tr/
Skoda	Octavia	1.6 TDI CR 115 PS Green Tec Ambition	1,6	Dizel	Düz	94400	http://www.skoda.com.tr/
Skoda	Octavia	1.6 TDI CR 115 PS Green Tec Optimal	1,6	Dizel	Düz	102900	http://www.skoda.com.tr/
Skoda	Octavia	1.6 TDI CR 115 PS Green Tec Style	1,6	Dizel	Düz	107900	http://www.skoda.com.tr/
Skoda	Octavia Combi	1.6 TDI CR 110 PS DSG Green Tec Style	1,6	Dizel	Otomatik	111400	http://www.skoda.com.tr/
Skoda	Octavia Combi	1.6 TDI CR 110 PS Green Tec Style	1,6	Dizel	Düz	102900	http://www.skoda.com.tr/
Skoda	Octavia Combi	1.6 TDI CR 115 PS DSG Green Tec Style	1,6	Dizel	Otomatik	119400	http://www.skoda.com.tr/
Skoda	Octavia Combi	1.6 TDI CR 115 PS Green Tec Style	1,6	Dizel	Düz	110900	http://www.skoda.com.tr/
Skoda	Rapid	1.2 TSI 110 PS Green Tec  Style	1,2	Benzin	Düz	72900	http://www.skoda.com.tr/
Skoda	Rapid	1.2 TSI 90 PS Green Tec  Ambition	1,2	Benzin	Düz	63900	http://www.skoda.com.tr/
Skoda	Rapid	1.2 TSI 90 PS Green Tec DSG Style	1,2	Benzin	Otomatik	76400	http://www.skoda.com.tr/
Skoda	Rapid	1.4 TDI CR 90 PS Green Tec Ambition	1,4	Dizel	Düz	77900	http://www.skoda.com.tr/
Skoda	Rapid	1.4 TDI CR 90 PS Green Tec DSG Ambition	1,4	Dizel	Otomatik	83900	http://www.skoda.com.tr/
Skoda	Rapid	1.4 TDI CR 90 PS Green Tec DSG Style	1,4	Dizel	Otomatik	89900	http://www.skoda.com.tr/
Skoda	Rapid	1.4 TSI 125 PS Green Tec DSG Style	1,4	Benzin	Otomatik	79900	http://www.skoda.com.tr/
Skoda	Rapid	1.6 TDI CR 115 PS Green Tec Style	1,6	Dizel	Düz	86400	http://www.skoda.com.tr/
Skoda	Rapid Spaceback	1.2 TSI 110 PS Green Tec  Style	1,2	Benzin	Düz	68400	http://www.skoda.com.tr/
